CustomerID,InternalObligorID,OriginalInternalObligorID,ObligorName,InternalCreditFacilityID,OriginalInternalCreditFacilityID,City,Country,ZipCodeForeignMailingCode,IndustryCode,IndustryCodeType,EntityIndustryCode,StockExchange,TKR,CUSIP,ObligorLEI,PSRLEI,OriginationDate,MaturityDate,CurrentMaturityDate,FacilityType,CreditFacilityPurpose,CommittedExposure,UtilizedExposureGlobal,NetSalesCurrent,NetSalesPriorYear,OperatingIncome,RetainedEarnings,ProbabilityOfDefault,LGD,EAD,ASC32620,GuarantorFlag,GuarantorName,GuarantorTIN,GuarantorInternalID,GuarantorInternalRiskRating,CollateralMarketValue,SecurityType,ParticipationFlag,ParticipationInterest,InternalRating,TIN,OtherFacilityType,OtherFacilityPurpose,LineReportedOnFRY9C,LineOfBusiness,CumulativeChargeoffs,PastDue,NonAccrualDate,LienPosition,InterestRateVariability,InterestRate,InterestRateIndex,InterestRateSpread,InterestRateCeiling,InterestRateFloor,TaxStatus,EntityInternalID,EntityName,EntityInternalRiskRating,DateFinancials,DateLastAudit,DepreciationAmortization,InterestExpense,NetIncomeCurrent,NetIncomePriorYear,CashMarketableSecurities,AccountsReceivableCurrent,AccountsReceivablePriorYear,InventoryCurrent,InventoryPriorYear,CurrentAssetsCurrent,CurrentAssetsPriorYear,TangibleAssets,FixedAssets,TotalAssetsCurrent,TotalAssetsPriorYear,AccountsPayableCurrent,AccountsPayablePriorYear,ShortTermDebt,CurrentMaturitiesLongTermDebt,CurrentLiabilitiesCurrent,CurrentLiabilitiesPriorYear,LongTermDebt,MinorityInterest,TotalLiabilities,CapitalExpenditures,SNCInternalCreditID,LOCOM,CommittedExposureGlobalParValue,UtilizedExposureGlobalParValue,CommittedExposureGlobalFairValue,UtilizedExposureGlobalFairValue,SpecialPurposeEntityFlag,RenewalDate,CreditFacilityCurrency,PrepaymentPenaltyFlag,LeveragedLoanFlag,DispositionFlag,DispositionScheduleShift,SyndicatedLoanFlag,TargetHold,PCDNoncreditDiscount
CUST-72422738,IOB-72422738,IOB-72422738,"Smith, George and Sweeney",FAC-72422738,FAC-72422738,Thorntonberg,US,84722,522110,1,522110,NYSE,PSYY,NA,549300RCJSBBYGNPMAPM,549300RCJSBBYGNPMAPM,2020-10-15,2021-10-15,2021-10-15,6,11,$10.87M,$5.36M,54503927,47367490,13271070,13464924,0.25,0.215,10058224,584464,2,Green-Wise,827602530,GUAR-95910124,AA,$30.57M,0,1,1.0,A,230902977,NA,NA,7,Middle Market,0,0,9999-12-31,1,4,0.0362,1,0.0165,NONE,NONE,1,ENT-72422738,"Smith, George and Sweeney",A,2024-11-11,2023-09-23,1363672,526277,12744793,13075555,7073755,8629531,9732382,12443816,11072469,28147102,26166726,33274224,30219898,91641224,91903398,7626640,7677587,13964211,3933160,25524011,22868174,39479075,NA,65003086,5655155,NA,3,10873756,5357169,11638369,5649507,1,2024-06-15,USD,2,1,0,NA,4,0.6545,0
CUST-8870740,IOB-8870740,IOB-8870740,"Stephens, Stone and Bailey",FAC-8870740,FAC-8870740,Fordburgh,GB,04508,522110,1,522110,NYSE,MPKQ,390101,549300GQOSJRPDCASTHZ,549300GQOSJRPDCASTHZ,2024-10-17,2026-10-17,2026-10-17,6,1,$13.58M,$11.47M,186366658,198588573,28629059,24088181,0.0602,0.0195,11275346,15936,4,,,NA,NA,$33.56M,0,1,1.0,CCC,795314309,NA,NA,10,Middle Market,401220,0,9999-12-31,2,2,0.0243,1,0.0372,0.0743,0.0043,1,ENT-8870740,"Stephens, Stone and Bailey",CCC,2025-01-06,2023-04-27,3208197,474966,28154093,30859247,24289407,30088131,29536075,28440160,26965625,82817698,80845965,148035978,143824711,374678387,330695947,22736399,21835507,55540921,26729392,105006712,103078343,149070635,NA,254077347,16786037,NA,3,NA,NA,NA,NA,1,2025-01-10,USD,3,1,0,NA,1,0.2621,0
CUST-38230005,IOB-38230005,IOB-38230005,Allen-Collins,FAC-38230005,FAC-38230005,Turnerbury,US,28705,522110,1,522110,NYSE,RGMO,NA,549300EJXEFIOTTLFCND,549300EJXEFIOTTLFCND,2023-07-06,2027-07-05,2027-07-05,8,1,$19.33M,$10.22M,254829038,292547328,75671559,87982334,0.1559,0.0851,16968148,256339,1,"Mayer, Kennedy and Nash",474023602,GUAR-8053685,B,$33.97M,0,5,0.814,B,NA,NA,NA,10,Small Business,0,0,9999-12-31,2,2,0.0602,2,0.0155,NONE,0.0402,1,ENT-38230005,Allen-Collins,B,2025-02-09,2023-11-12,13341676,1008931,74662628,80738805,13874000,48292691,53932549,51779323,47874038,113946014,117097024,209763636,124658003,448367653,462239723,40526658,44248304,28525451,16222314,85274423,89577968,189575674,NA,274850097,21285673,SNC-38230005,3,19327554,10216849,19746655,11160700,1,2024-10-31,USD,1,1,0,NA,1,0.4054,0
CUST-2341565,IOB-2341565,IOB-2341565,Davis PLC,FAC-2341565,FAC-2341565,Port Robertton,US,77534,522110,1,522110,NYSE,QJLB,NA,549300FANRDEBNMEMZMI,549300FANRDEBNMEMZMI,2020-10-06,2022-10-06,2022-10-06,7,1,$9.70M,$6.59M,89736542,76709954,13839595,13440105,0.25,0.23,8967988,557469,4,,,NA,NA,$20.86M,1,4,0.9296,AA,160924345,NA,NA,10,Commercial Real Estate,314451,0,9999-12-31,2,2,0.0675,7,0.0228,NONE,0.0475,1,ENT-2341565,Davis PLC,AA,2024-06-22,2023-10-31,2427346,356206,13483389,13854677,10741522,16688734,17859784,20628861,23184354,48059117,49468761,84218822,44217581,176495520,193160218,11123141,12573473,14895787,5439879,31458807,28138349,42616681,NA,74075488,6730576,NA,3,NA,NA,NA,NA,1,2024-05-23,USD,1,1,0,NA,4,0.4685,0
CUST-95909455,IOB-95909455,IOB-95909455,Howard and Sons,FAC-95909455,FAC-95909455,Paulabury,US,63046,541511,1,541511,NASDAQ,NCHP,863130,549300IOEBNEVHUNFKMS,549300IOEBNEVHUNFKMS,2024-05-07,2028-05-06,2028-05-06,14,11,$19.07M,$5.97M,225016956,241569277,49864783,33015732,0.2412,0.1893,17559131,870993,4,,,NA,NA,$35.50M,0,4,0.8966,AA,366449312,NA,NA,10,Commercial Real Estate,0,0,9999-12-31,1,2,0.036,7,0.0332,NONE,NONE,1,ENT-95909455,Howard and Sons,AA,2024-09-11,2023-11-25,7879801,984505,48880278,46403143,24819839,41062326,36063697,49743837,47104602,115626002,102536558,184122753,110371926,410120681,449659816,25165817,22135748,45948288,24903304,96017409,102639345,113342006,42894637,209359415,16545185,NA,1,NA,NA,NA,NA,1,2024-09-15,USD,3,1,0,NA,1,0.6877,0
CUST-75275240,IOB-75275240,IOB-75275240,Hunt-Kelly,FAC-75275240,FAC-75275240,Barbaratown,US,12668,522110,1,522110,NASDAQ,DKNF,196369,549300AELBWETQTDQIRB,549300AELBWETQTDQIRB,2023-03-11,2027-03-10,2027-03-10,6,11,$16.90M,$5.75M,119766255,132678073,20156201,13221099,0.25,0.1136,15634861,480032,4,,,NA,NA,$24.56M,0,1,1.0,AAA,NA,NA,NA,3,Middle Market,0,0,9999-12-31,1,1,0.0709,5,NA,NONE,0.0509,2,ENT-75275240,Hunt-Kelly,AAA,2024-05-21,2024-01-23,3154425,708460,19447741,18095774,17175005,20145604,21144512,23068877,25456842,60389486,64260552,85426073,76630218,222445777,217787358,12127191,13246373,14918811,12119691,39165693,37241398,64294791,NA,103460484,15303231,NA,3,NA,NA,NA,NA,1,2024-04-30,USD,2,1,0,NA,2,0.1206,0
CUST-59764229,IOB-59764229,IOB-59764229,Noble LLC,FAC-59764229,FAC-59764229,Sarahfurt,US,20778,488510,1,488510,NYSE,SSFG,NA,549300SYUYTZEKVHRKIU,549300SYUYTZEKVHRKIU,2022-05-01,2023-05-01,2023-05-01,8,11,$12.67M,$5.96M,155622220,154953677,26433359,15971139,0.061,0.0171,10521468,13224,4,,,NA,NA,$21.56M,0,4,0.2331,BBB,NA,NA,NA,9,Corporate Banking,0,0,9999-12-31,1,3,0.0792,1,0.0228,NONE,0.0592,1,ENT-59764229,Noble LLC,BBB,2025-02-03,2023-11-20,3510774,406203,26027156,29868681,18374382,29981873,28559603,33422757,35172410,81779012,90927764,155190090,69013236,305982338,318018169,21015253,22980127,39034658,22892374,82942285,79053192,73735696,NA,156677981,8664657,NA,3,NA,NA,NA,NA,2,2024-12-04,USD,3,2,0,NA,0,NA,0
CUST-30922297,IOB-30922297,IOB-30922297,Williamson-Burnett,FAC-30922297,FAC-30922297,Pageport,CA,40671,488510,1,488510,NYSE,RFZP,NA,549300NCAARSYETIDKND,549300NCAARSYETIDKND,2025-02-24,2029-02-23,2029-02-23,14,1,$14.47M,$8.78M,103257526,103855717,17668873,16429529,0.25,0.1182,13382056,427502,2,Stuart-Ramsey,877601936,GUAR-77549579,AA,$21.58M,0,1,1.0,AA,294224628,NA,NA,4,Corporate Banking,0,0,9999-12-31,2,1,0.0785,5,NA,NONE,0.0585,1,ENT-30922297,Williamson-Burnett,AA,2024-04-05,2023-07-06,3295708,466203,17202670,16556133,8626581,20580846,23578748,17448497,18128710,46655924,47153081,68330605,48232817,163219346,187175950,15143777,13443742,14761490,7455375,37360642,37483004,55162158,NA,92522800,5626355,NA,3,NA,NA,NA,NA,1,2024-04-12,USD,2,2,0,NA,1,0.4146,0
CUST-80409683,IOB-80409683,IOB-80409683,Bautista Group,FAC-80409683,FAC-80409683,Jameschester,US,67045,541511,1,541511,NYSE,FDOX,NA,549300KBDFJMWSOYTZWK,549300KBDFJMWSOYTZWK,2022-08-18,2025-08-17,2025-08-17,6,11,$17.16M,$6.12M,192214035,192987124,32116246,36904895,0.1437,0.0266,14961168,65610,3,Parker Inc,036474720,GUAR-72864740,B,$34.48M,0,4,0.9881,B,083250576,NA,NA,4,Small Business,462185,0,9999-12-31,1,2,0.0287,2,0.0318,0.0787,0.0087,1,ENT-80409683,Bautista Group,B,2024-07-01,2023-09-19,5606963,566380,31549866,35110471,15185760,26976477,29433578,41075890,38717657,83238127,76380947,188962885,83634353,355835365,302922835,21631910,22374800,47577354,24564196,93773460,103992679,147782499,8929987,241555959,12239855,NA,2,NA,NA,NA,NA,1,2024-04-19,USD,3,1,0,NA,0,NA,0
CUST-33546014,IOB-33546014,IOB-33546014,Velez Inc,FAC-33546014,FAC-33546014,Longbury,US,80724,541511,1,541511,NYSE,DVJW,NA,549300AYRLAPYRWOMLAF,549300AYRLAPYRWOMLAF,2025-02-17,2027-02-17,2027-02-17,6,11,$17.72M,$9.12M,108476710,118237745,20584091,11383903,0.25,0.1805,16393298,799727,1,Khan-Gillespie,679810645,GUAR-99132141,AAA,$51.37M,1,1,1.0,CCC,428969903,NA,NA,1,Commercial Real Estate,0,0,9999-12-31,1,1,0.0772,5,NA,0.1272,0.0572,2,ENT-33546014,Velez Inc,CCC,2024-10-26,2023-11-16,2533026,534820,20049271,20644034,10932769,16029065,13922269,21201066,19849876,48162900,44905614,74735315,57819317,180717532,172755103,11102255,12696825,31083591,11817584,54003430,61797013,86399444,NA,140402874,8355975,NA,3,NA,NA,NA,NA,1,2024-09-11,USD,2,1,0,NA,3,0.4014,0
CUST-93584391,IOB-93584391,IOB-93584391,"Williams, Jarvis and Figueroa",FAC-93584391,FAC-93584391,West Brittany,DE,43020,488510,1,488510,NASDAQ,NZUQ,NA,549300JCHHFRXTIDAMQX,549300JCHHFRXTIDAMQX,2023-03-15,2027-03-14,2027-03-14,14,12,$12.53M,$4.26M,74992923,63769909,11270343,16188966,0.25,0.195,11592767,610970,3,"Lucero, Torres and Moss",777912190,GUAR-60255530,AA,$33.85M,0,5,0.724,BBB,209827355,NA,NA,5,Commercial Real Estate,0,0,9999-12-31,1,2,0.0703,2,0.0235,0.1203,NONE,1,ENT-93584391,"Williams, Jarvis and Figueroa",BBB,2024-12-30,2023-12-03,1178551,390525,10879818,10843551,5664317,12676617,13261864,15313704,14637649,33654638,37192981,66284827,38142184,138081649,138151600,8200267,7779042,22454983,5014124,35669374,37791370,37149053,4651553,72818427,5136566,SNC-93584391,3,NA,NA,NA,NA,1,2024-11-21,USD,3,1,0,NA,1,0.2768,0
CUST-64707880,IOB-64707880,IOB-64707880,Barker-Scott,FAC-64707880,FAC-64707880,Debbieburgh,GB,03669,488510,1,488510,NASDAQ,COCJ,169828,549300WJEXACFEOSYORL,549300WJEXACFEOSYORL,2024-08-27,2028-08-26,2028-08-26,6,11,$11.55M,$3.49M,161561599,147883724,34559940,50869667,0.2346,0.0915,10597415,247949,4,,,NA,NA,$29.69M,0,1,1.0,B,484062861,NA,NA,6,Small Business,0,0,9999-12-31,1,1,0.0364,5,NA,0.0864,NONE,1,ENT-64707880,Barker-Scott,B,2024-10-18,2024-02-25,4549522,624439,33935501,33136578,17958655,22689436,23039695,25243042,24289077,65891133,72910630,141596951,128074987,335563071,364547620,16687011,17569489,41227730,11690926,69605667,60418092,90852373,NA,160458040,16358263,NA,3,NA,NA,NA,NA,1,2024-10-12,USD,3,1,0,NA,4,0.9556,0
CUST-61047417,IOB-61047417,IOB-61047417,Spencer Ltd,FAC-61047417,FAC-61047417,South Brandonland,US,24145,522110,1,522110,NYSE,BQMJ,NA,549300LPXOKPANSTPNTV,549300LPXOKPANSTPNTV,2024-08-30,2028-08-29,2028-08-29,6,11,$20.51M,$14.89M,144690965,128018213,33476790,23397323,0.25,0.1658,18968382,849988,4,,,NA,NA,$60.73M,1,1,1.0,BBB,NA,NA,NA,6,Middle Market,0,0,9999-12-31,1,2,0.0363,7,0.0321,NONE,NONE,1,ENT-61047417,Spencer Ltd,BBB,2024-10-15,2024-02-15,4542615,647378,32829412,37241503,15499252,21381278,23684922,35257432,32299212,72137962,78849919,134914481,61025023,268077466,285122698,13232666,13608499,33835599,12160847,59229112,65995223,104207110,9112333,163436222,6233875,NA,3,NA,NA,NA,NA,1,2024-04-10,USD,1,2,0,NA,1,0.3807,0
CUST-41248253,IOB-41248253,IOB-41248253,Becker PLC,FAC-41248253,FAC-41248253,Anthonymouth,US,31757,522110,1,522110,NYSE,YVNV,550785,549300VJUIKAQANNKMWP,549300VJUIKAQANNKMWP,2022-08-22,2026-08-21,2026-08-21,8,11,$10.00M,$6.90M,150055180,154344701,36651545,22413146,0.25,0.1594,9253564,398653,4,,,NA,NA,$14.58M,1,1,1.0,A,NA,NA,NA,5,Corporate Banking,403876,120,2024-08-22,2,2,0.0326,2,0.0364,0.0826,NONE,1,ENT-41248253,Becker PLC,A,2024-09-07,2024-01-29,5768473,309661,36341884,36809782,19596312,19148883,21431592,26053486,22743180,64798681,58188035,140271755,85069638,290140074,315986816,14541085,14456277,39221817,13627788,67390690,73496948,66064024,NA,133454714,14483846,NA,3,NA,NA,NA,NA,1,2024-07-31,USD,1,1,0,NA,0,NA,0
CUST-54197154,IOB-54197154,IOB-54197154,"Kim, Hicks and Miles",FAC-54197154,FAC-54197154,Campbellberg,US,54018,522110,1,522110,NASDAQ,RWHF,NA,549300FQMATIXXLDVAJI,549300FQMATIXXLDVAJI,2023-11-27,2024-11-26,2024-11-26,8,1,$19.48M,$15.65M,170049519,182560088,36411040,48795824,0.25,0.1536,18022331,748170,4,,,NA,NA,$44.77M,1,5,0.8071,BB,NA,NA,NA,3,Middle Market,520330,0,9999-12-31,1,2,0.0679,1,0.0188,NONE,0.0479,1,ENT-54197154,"Kim, Hicks and Miles",BB,2024-07-02,2023-05-27,6298575,965365,35445675,30738111,8883877,22999681,24325637,31126168,32692436,63009726,66137367,156891401,74786800,294687927,301506612,14231032,12847550,28075206,21236924,63543162,72576673,91318007,NA,154861169,9416073,SNC-54197154,3,NA,NA,NA,NA,1,2024-04-08,USD,2,1,0,NA,2,0.5868,0
CUST-73943012,IOB-73943012,IOB-73943012,"Mclean, Gonzalez and Miller",FAC-73943012,FAC-73943012,Port Jamie,US,58833,522110,1,522110,NYSE,QOVX,230777,549300CXNHTETGYZDTJD,549300CXNHTETGYZDTJD,2023-07-23,2027-07-22,2027-07-22,6,1,$15.63M,$6.36M,208431089,225761698,54893542,72246906,0.1203,0.1384,13441381,260131,2,Cabrera Ltd,149162263,GUAR-991985,A,$35.91M,6,5,0.1084,BB,819050108,NA,NA,11,Middle Market,0,0,9999-12-31,3,2,0.0357,7,0.0345,NONE,NONE,1,ENT-73943012,"Mclean, Gonzalez and Miller",BB,2024-12-15,2023-09-17,7419413,605443,54288099,57032688,27682467,24846798,25316253,38931097,38998578,91460362,94773728,199560246,99404343,390424951,342052071,19583341,18961359,27633906,11265796,58483043,59516610,108423400,16920469,166906443,12050655,SNC-73943012,3,NA,NA,NA,NA,1,2024-11-22,USD,2,1,0,NA,3,0.5019,703497
CUST-14851076,IOB-14851076,IOB-14851076,"Santiago, Brooks and Castillo",FAC-14851076,FAC-14851076,Jasonberg,US,17662,522110,1,522110,NYSE,WXGD,046618,549300XJCBAJAFUYPCHS,549300XJCBAJAFUYPCHS,2020-12-19,2023-12-19,2023-12-19,7,1,$12.34M,$5.60M,165044496,170747236,30384441,41680116,0.1725,0.1263,10934847,268844,4,,,NA,NA,$23.11M,0,1,1.0,BBB,199649123,NA,NA,4,Small Business,0,0,9999-12-31,2,2,0.0602,7,0.0237,0.1102,NONE,1,ENT-14851076,"Santiago, Brooks and Castillo",BBB,2024-09-07,2023-11-27,3897435,589136,29795305,28761111,18296081,19141045,17771220,34084367,31192129,71521493,69865154,136831650,130296087,338649230,295967912,14128468,13688808,43711746,24432470,82272684,92318503,90783670,NA,173056354,18881691,NA,3,NA,NA,NA,NA,1,2024-04-13,USD,1,1,0,NA,3,0.3519,0
CUST-58105671,IOB-58105671,IOB-58105671,"Campbell, Hall and Austin",FAC-58105671,FAC-58105671,New Dawn,US,92498,488510,1,488510,,NA,NA,549300KEKKKQICRNZDHV,549300KEKKKQICRNZDHV,2022-03-12,2026-03-11,2026-03-11,6,11,$12.70M,$10.44M,170496623,182127290,36468353,18290966,0.25,0.19,11745547,603149,2,Cabrera-Walton,422706513,GUAR-3402644,B,$28.66M,0,1,1.0,CCC,855543656,NA,NA,3,Commercial Real Estate,0,0,9999-12-31,1,1,0.0626,5,NA,0.1126,NONE,1,ENT-58105671,"Campbell, Hall and Austin",CCC,2024-07-23,2023-05-14,4978117,488920,35979433,31507513,13097630,22526036,22848275,38767326,37554321,74390992,84316764,158722124,135360805,368473921,410060223,17683338,18205770,21466415,21599860,60749613,62575871,102770734,NA,163520347,19546747,NA,3,NA,NA,NA,NA,1,2024-04-14,USD,2,2,0,NA,0,NA,0
CUST-43326866,IOB-43326866,IOB-43326866,Mitchell-Davis,FAC-43326866,FAC-43326866,Hallville,GB,59589,522110,1,522110,NASDAQ,FAQY,NA,549300BUHTIOLMCUUMHW,549300BUHTIOLMCUUMHW,2020-05-22,2023-05-22,2023-05-22,8,11,$17.09M,$7.37M,89775226,92569009,23082906,31849372,0.0338,0.0397,13964124,22914,1,Adams-Jimenez,420885499,GUAR-11137513,CCC,$42.58M,0,1,1.0,AAA,150469086,NA,NA,8,Middle Market,0,0,9999-12-31,3,2,0.0235,2,0.0303,NONE,0.0035,1,ENT-43326866,Mitchell-Davis,AAA,2025-02-19,2023-08-06,4152256,897975,22184931,23991586,8970690,12154500,13734961,13953492,12499348,35078682,34232574,75912411,36204567,147195660,156880670,9330012,9287194,16581395,9187457,35098864,31537583,39813939,NA,74912803,6189188,NA,3,NA,NA,NA,NA,1,2024-11-28,USD,2,2,0,NA,0,NA,0
CUST-79990551,IOB-79990551,IOB-79990551,"Brown, Bartlett and Avila",FAC-79990551,FAC-79990551,Jacksonmouth,US,38082,488510,1,488510,NYSE,CUAO,NA,549300IHTJNUCYYGMRLL,549300IHTJNUCYYGMRLL,2020-06-10,2024-06-09,2024-06-09,7,1,$13.27M,$5.08M,78018811,83178358,19941237,23932717,0.25,0.0519,12272511,172146,4,,,NA,NA,$23.38M,6,1,1.0,BB,591941651,NA,NA,3,Commercial Real Estate,0,0,9999-12-31,1,1,0.0556,5,NA,0.1056,0.0356,1,ENT-79990551,"Brown, Bartlett and Avila",BB,2024-06-12,2023-03-22,2129821,481425,19459812,16587970,9960774,14165090,16281101,14918713,12767278,39044577,35937369,65154097,61227383,165426057,145752525,9015681,9561379,18212821,5466057,32694559,35765998,35226390,3136854,67920949,6620837,NA,3,NA,NA,NA,NA,1,2025-02-08,USD,1,1,0,NA,3,0.2582,0
CUST-11817901,IOB-11817901,IOB-11817901,Vasquez PLC,FAC-11817901,FAC-11817901,Owensport,US,82016,522110,1,522110,NASDAQ,ILCW,NA,549300STZADBBUSVQUPV,549300STZADBBUSVQUPV,2023-07-24,2027-07-23,2027-07-23,6,11,$14.09M,$11.68M,91637888,102244008,27384329,15170979,0.2366,0.061,12940456,203374,4,,,NA,NA,$31.91M,6,1,1.0,BBB,290129540,NA,NA,10,Small Business,0,0,9999-12-31,2,2,0.0449,7,0.0345,0.0949,NONE,2,ENT-11817901,Vasquez PLC,BBB,2025-03-07,2023-04-02,3033623,510182,26874147,25594770,6676480,14895207,12837660,15371676,14418696,36943363,38975385,87087696,65923995,189955054,171837953,11463674,9847373,14855175,12528553,38847402,38342374,42151278,NA,80998680,7897911,NA,3,NA,NA,NA,NA,1,2024-06-06,USD,1,2,0,NA,3,0.6805,0
CUST-84341479,IOB-84341479,IOB-84341479,Norton LLC,FAC-84341479,FAC-84341479,New Beth,GB,47809,488510,1,488510,NYSE,OXTQ,NA,549300YPREDUFKFPLPRD,549300YPREDUFKFPLPRD,2024-10-18,2027-10-18,2027-10-18,7,11,$15.67M,$11.02M,159829419,139923336,26559367,21221169,0.25,0.1778,14493010,696447,4,,,NA,NA,$41.72M,0,1,1.0,AAA,655739373,NA,NA,1,Corporate Banking,0,0,9999-12-31,1,2,0.0367,2,0.0357,0.0867,0.0167,1,ENT-84341479,Norton LLC,AAA,2024-08-09,2023-09-19,4010544,755388,25803979,27806779,14791178,17158990,16387691,33946877,30813570,65897045,58945935,114634809,65984710,246516564,264518896,11627183,10316468,38331231,22560140,72518554,62073175,78866214,12314989,151384768,12791743,NA,3,NA,NA,NA,NA,1,2025-03-16,USD,2,1,0,NA,0,NA,667483
CUST-58654738,IOB-58654738,IOB-58654738,Alvarez and Sons,FAC-58654738,FAC-58654738,Lake Veronica,CA,50534,522110,1,522110,NYSE,YEJI,NA,549300PPMWBFMIIBEXQE,549300PPMWBFMIIBEXQE,2022-07-22,2023-07-22,2023-07-22,6,11,$16.30M,$13.10M,158757783,169107381,47150604,30812380,0.2103,0.1433,14754343,491236,4,,,NA,NA,$31.85M,0,1,1.0,BBB,233932661,NA,NA,10,Commercial Real Estate,0,0,9999-12-31,1,3,0.0741,7,0.0243,0.1241,0.0541,1,ENT-58654738,Alvarez and Sons,BBB,2024-06-08,2023-07-08,7954581,692410,46458194,43494530,16515002,29932883,33315979,30886564,28535049,77334449,70962348,97413040,117014916,291762405,271178978,21183493,23148576,19686728,15137251,56007472,49661960,91561873,NA,147569345,17758450,NA,3,NA,NA,NA,NA,1,2025-02-06,USD,1,1,0,NA,4,0.8213,0
CUST-76853691,IOB-76853691,IOB-76853691,"Martin, Cobb and Mann",FAC-76853691,FAC-76853691,East Vincentville,US,13841,541511,1,541511,NYSE,CKYR,655108,549300SCLVZJATHCWYBZ,549300SCLVZJATHCWYBZ,2024-10-04,2027-10-04,2027-10-04,7,11,$12.47M,$6.38M,78072956,79034171,15137221,17997181,0.25,0.1164,11538491,362994,4,,,NA,NA,$37.29M,0,1,1.0,BB,388403410,NA,NA,4,Middle Market,0,0,9999-12-31,4,2,0.0615,7,0.0253,NONE,0.0415,1,ENT-76853691,"Martin, Cobb and Mann",BB,2024-09-06,2023-04-14,1684119,670277,14466944,12411003,7363075,12393537,14092685,16191730,14534097,35948342,36137521,59203783,46199065,141351190,128506480,9298227,8322024,19425224,8687080,37410531,32680280,59011115,NA,96421646,6080291,NA,1,12474045,6378826,12803925,6217365,2,2024-06-21,USD,3,1,0,NA,2,0.9684,0
CUST-42365476,IOB-42365476,IOB-42365476,Ford-Blankenship,FAC-42365476,FAC-42365476,South Edward,US,42221,541511,1,541511,NASDAQ,MBIP,NA,549300WZVDVAZCOZKBTE,549300WZVDVAZCOZKBTE,2025-02-23,2026-02-23,2026-02-23,6,1,$14.37M,$11.11M,142991104,139953804,21696895,23173140,0.0644,0.0812,11960518,75206,4,,,NA,NA,$33.20M,0,1,1.0,AAA,320884397,NA,NA,7,Commercial Real Estate,0,0,9999-12-31,1,2,0.0534,7,0.0197,0.1034,0.0334,1,ENT-42365476,Ford-Blankenship,AAA,2024-07-30,2024-03-05,2623304,548443,21148452,19035307,9781502,14820917,16409638,29005778,27506984,53608197,50224077,116949352,75881651,246439200,273329510,9830524,10957992,33290973,22134380,65255877,55763246,60576497,NA,125832374,14511446,NA,1,NA,NA,NA,NA,1,2024-05-07,USD,3,1,0,NA,4,0.332,0
CUST-64497206,IOB-64497206,IOB-64497206,"Camacho, Zamora and Harris",FAC-64497206,FAC-64497206,Millerchester,US,57704,541511,1,541511,NASDAQ,FGRE,NA,549300ZFPLVXINXZNLZX,549300ZFPLVXINXZNLZX,2023-07-29,2024-07-28,2024-07-28,14,1,$8.13M,$3.54M,81906848,80485904,16530235,15583799,0.0449,0.0026,6690513,949,4,,,NA,NA,$12.71M,1,1,1.0,AA,282483999,NA,NA,10,Corporate Banking,0,0,9999-12-31,1,2,0.0205,7,0.0313,0.0705,NONE,1,ENT-64497206,"Camacho, Zamora and Harris",AA,2024-08-09,2023-04-18,1751438,478340,16051895,14173461,4648791,8551977,8365386,13081832,14041966,26282600,29427635,57669594,53363069,137315263,118462088,6122953,5742611,11935778,9613146,27671877,24602190,60961973,NA,88633850,9129007,NA,3,NA,NA,NA,NA,2,2024-07-30,USD,3,1,0,NA,0,NA,0
CUST-57936124,IOB-57936124,IOB-57936124,Hammond Ltd,FAC-57936124,FAC-57936124,East Travis,US,55075,522110,1,522110,NASDAQ,JTLD,NA,549300QSAVTUDVFMWMWK,549300QSAVTUDVFMWMWK,2024-05-15,2027-05-15,2027-05-15,6,11,$14.21M,$7.91M,81441558,79262108,18487779,10447530,0.0808,0.1956,11941628,224489,4,,,NA,NA,$24.07M,0,1,1.0,BB,NA,NA,NA,6,Corporate Banking,0,0,9999-12-31,1,2,0.058,7,0.0231,0.108,NONE,1,ENT-57936124,Hammond Ltd,BB,2024-08-01,2024-02-15,2890631,489159,17998620,19018487,5231390,11389077,10734979,17835782,19346628,34456249,31027679,75317046,32811632,142584927,143870695,8599170,8918598,12048472,3353993,24001635,23675905,34902796,2828731,58904431,4676421,NA,3,NA,NA,NA,NA,1,2024-07-25,USD,3,1,0,NA,3,0.794,0
CUST-64765247,IOB-64765247,IOB-64765247,Anderson-Shaw,FAC-64765247,FAC-64765247,Rogerstown,US,88170,541511,1,541511,NYSE,SKNJ,NA,549300TJQPNTTXFJCUYL,549300TJQPNTTXFJCUYL,2023-11-02,2024-11-01,2024-11-01,6,11,$10.85M,$5.79M,129643979,124127490,22605011,23023328,0.25,0.1319,10032546,357646,1,"Smith, Barr and Hall",717031649,GUAR-43643573,B,$28.49M,0,1,1.0,A,755206623,NA,NA,11,Corporate Banking,355925,0,9999-12-31,1,1,0.0743,5,NA,0.1243,NONE,1,ENT-64765247,Anderson-Shaw,A,2024-11-07,2023-10-26,2603182,634083,21970928,20302230,12985751,15111564,14353391,22905580,22736715,51002895,49775489,94940765,57348150,203291810,202345711,12921330,13813767,31648037,10881149,55450516,58917599,75998933,NA,131449449,8137987,NA,3,10845996,5793233,10009732,5240627,1,2025-01-11,USD,1,1,0,NA,3,0.8726,0
